128,34,417748
5,54,2676188
368,190,56821
334,266,85440
64,644,847978
521,645,1694
464,813,10696
371,1031,54595
97,1486,570004
399,1560,32346
564,1924,32
331,2104,88534
474,2426,8489
389,2466,39803
373,2869,51927
101,3138,550202
513,3257,2212
372,3769,54305
231,5112,173726
324,5206,93886
188,5795,242454
360,6210,61643
445,7269,14713
397,7365,35235
103,8016,548495
23,8934,1534272
499,9148,4133
584,9312,1
447,10553,13958
488,10764,5457
45,14895,1065011
467,31243,10032
332,31459,87431
138,35585,399948
85,38188,652110
272,47967,131120
305,49616,109029
49,55497,1045477
1,70135,5405589
459,70178,11500
125,80863,430250
243,83966,161845
247,87568,156285
12,95264,2005740
451,130784,13212
402,137431,28968
234,141108,171822
274,145122,129007
414,149078,22851
511,149302,2621
354,150754,68221
312,153216,103078
202,156480,215767
207,186634,210876
252,189413,150973
82,193545,676348
206,202091,211216
8,202835,2303413
218,222751,187477
113,240304,503859
350,247981,73267
441,253428,15840
260,264488,141262
572,267903,14
395,278359,37395
19,302869,1623856
514,312708,2183
391,316717,38014
523,319658,1647
198,325679,219684
105,327309,541112
195,347247,226775
93,371560,610687
38,373602,1150651
61,384620,874120
491,389855,5133
533,414455,733
522,443007,1693
214,492721,194717
27,506610,1353263
87,507321,633075
510,531777,2621
285,537774,120481
543,550454,443
505,553065,3050
470,572504,9692
547,629297,362
446,665308,14327
558,666419,94
289,689953,117528
565,693730,30
121,701464,451618
151,724297,331219
190,740471,235612
444,748151,14968
508,757963,2735
311,769012,103320
39,781658,1146106
546,783798,409
127,804111,427847
102,828973,549570
259,835134,141300
18,837378,1655442
580,843253,2
120,848882,453086
283,862424,122260
84,862456,660227
477,865857,7329
416,866900,22293
70,904592,747467
428,912352,19082
155,929857,319404
131,933357,413084
201,934653,216424
229,940005,175607
119,944051,459127
500,965211,4081
296,967045,112309
53,975475,930867
394,992825,37491
215,1009265,194270
242,1021247,162633
62,1022419,865648
132,1029569,411797
587,1040712,0
25,1041417,1392357
560,1043263,86
344,1050151,80215
184,1075536,245572
14,1091882,1741850
58,1097072,886196
78,1099107,698280
378,1107872,49653
4,1132628,2731205
173,1139497,269615
542,1146818,504
172,1152489,270865
169,1169034,285819
359,1173630,62217
66,1178523,834099
549,1186212,246
60,1193040,875049
145,1201926,369684
282,1227210,123561
384,1229744,44900
55,1233834,900048
292,1265225,115928
80,1280418,696212
114,1299883,496886
36,1310137,1167260
162,1314714,294330
140,1320170,397122
212,1321682,202015
233,1344475,172457
222,1344786,183141
