166,1820940,678742
71,1827900,2054085
5,1833730,11305481
99,1843102,1445781
17,1849850,7233851
219,1854568,364454
283,1855507,196898
138,1856794,937027
49,1863997,3180944
525,1878804,3015
545,1880635,1002
107,1880702,1252940
44,1888291,3476387
491,1891510,11814
422,1894149,43146
417,1895629,46868
325,1897377,131226
542,1897998,1141
378,1908624,75856
183,1909023,586873
483,1910557,14542
282,1911553,199135
40,1915106,3840615
536,1918747,2056
430,1921203,38288
34,1922514,4973914
12,1936831,8161554
354,1939848,96224
73,1940858,2035909
203,1942526,434127
209,1943768,418233
362,1946545,91155
147,1946933,876941
145,1951509,886751
221,1951772,343266
398,1958617,60629
343,1959710,102848
424,1960055,40603
254,1963398,268292
426,1964159,40135
304,1964787,157262
223,1968000,332299
504,1969642,7310
297,1969944,164450
569,1970276,28
521,1970463,3731
534,1970708,2217
94,1979860,1517130
77,1980085,1921196
108,1980091,1249214
45,1981490,3399820
4,1982595,16484166
450,1986226,29101
327,1986927,127067
224,1987940,329510
178,1992450,609889
500,1993684,8217
471,1994337,18938
334,1994940,114460
43,1995172,3515933
122,1995173,1093313
87,1996908,1638345
54,1998540,2931715
226,1998599,325541
190,2000812,527454
245,2002238,281608
189,2004903,528287
566,2008382,130
410,2008454,51944
314,2010115,143137
363,2011248,91030
309,2011559,154649
324,2013143,131316
409,2014236,52122
101,2015768,1420347
385,2020623,72452
29,2022552,5387232
55,2025956,2916362
198,2027527,457046
568,2028057,39
126,2028170,1024983
225,2029109,326031
235,2030558,293431
112,2030750,1195019
125,2032066,1041834
408,2034910,54639
165,2034967,691588
146,2036604,884265
48,2036967,3246752
267,2041768,227607
276,2042518,210338
239,2043077,289955
466,2045479,20446
58,2045489,2781115
194,2045759,473088
47,2048251,3307527
447,2053673,30354
493,2055242,11611
401,2055445,59515
278,2055885,203961
244,2057827,284130
294,2059008,166405
103,2059063,1267822
152,2060287,761257
10,2061432,8623321
231,2062192,302238
397,2062753,60724
576,2071342,1
179,2072050,606734
505,2072440,7236
393,2072629,61537
90,2074692,1571420
261,2074914,234361
431,2075590,38106
30,2077224,5293499
509,2078371,6133
329,2081698,123666
127,2083507,1009853
476,2083572,17117
369,2083626,86179
242,2083788,285735
404,2084142,58499
124,2084332,1056730
454,2085977,27809
492,2087047,11647
415,2087974,47853
481,2088720,15207
382,2090629,74488
286,2090921,188549
163,2090977,698683
358,2091224,92343
64,2091936,2376231
186,2092837,561746
441,2095032,31846
540,2096365,1170
295,2097219,165633
340,2097777,104021
461,2098940,24245
27,2100260,5483167
70,2102310,2070538
243,2102750,284131
391,2103338,61693
527,2105233,2993
293,2106421,170559
315,2106685,137922
300,2106805,162000
257,2109652,248932
313,2109916,150702
496,2110005,10247
16,2110410,7342346
234,2112320,294469
464,2113353,22446
555,2113522,486
440,2115680,33656
35,2115949,4658202
442,2116252,31789
571,2116604,14
269,2117033,226021
130,2117706,995670
132,2118135,963124
253,2118197,269313
529,2119184,2786
310,2119727,152848
251,2120986,273300
316,2122269,137718
444,2124115,31476
173,2124403,640137
110,2126048,1224760
26,2126119,5689700
557,2126885,420
32,2126990,5064410
518,2127652,4420
11,2127978,8535059
574,2128103,2
319,2130473,134893
290,2131441,178194
292,2131628,171839
370,2131767,85250
63,2133216,2533915
305,2135237,156686
456,2135634,26826
451,2135867,28904
506,2135937,7223
470,2135995,18957
438,2136021,35720
72,2136214,2045528
298,2136273,163720
503,2136708,7702
241,2137132,286047
338,2137186,108334
320,2138682,133806
106,2139142,1256741
484,2139741,14188
333,2140980,115122
373,2141578,81884
271,2142037,224167
65,2142229,2368809
131,2142247,964282
237,2142309,290685
335,2142802,112863
342,2143932,103399
13,2145267,7782312
317,2145316,136368
537,2145359,1908
252,2145441,271428
236,2145561,292839
264,2145582,232412
289,2170748,179079
275,2171434,212025
432,2172065,37817
402,2172216,58787
263,2172610,232467
39,2172761,3885981
53,2172838,2973611
455,2173040,27027
548,2173071,853
258,2173364,247786
229,2173736,308886
386,2173804,68587
59,2173851,2762547
162,2174202,704049
174,2174472,625439
433,2174904,37778
213,2174905,401307
389,2174932,64205
352,2175064,99222
374,2175100,81681
532,2175162,2306
159,2175174,712902
228,2175236,311064
273,2175357,218786
482,2175542,15062
232,2175784,298828
100,2176008,1425126
240,2176348,288489
535,2176379,2123
494,2176425,10878
463,2176588,23302
184,2176589,584542
348,2176707,101512
279,2176735,201716
452,2176830,28097
522,2176971,3569
474,2176997,17945
88,2177102,1621809
118,2177104,1121877
85,2177105,1656763
151,2177122,828983
480,2177166,15217
337,2177379,108661
9,2177554,8672146
507,2177914,7082
567,2178491,89
322,2178659,132031
280,2179029,200296
262,2179030,233175
249,2179037,274244
570,2179326,28
350,2179399,99841
510,2179433,6029
328,2179438,126030
372,2179465,83057
227,2179466,324942
197,2179488,459560
211,2179564,407011
31,2179568,5106498
185,2179605,577115
149,2179606,863944
473,2179612,18437
150,2179627,860552
353,2179636,97260
175,2179684,618346
171,2179687,645947
137,2179769,948885
62,2179802,2583960
394,2179807,61123
76,2179827,1971686
206,2179828,421664
129,2179847,1001445
2,2179870,33906156
157,2179875,744390
144,2179885,908761
117,2179943,1122483
116,2179954,1135715
277,2179957,207046
265,2179966,230334
388,2179969,67104
302,2179975,161251
246,2179989,280575
