7251,1778188112,2179946,0
7836,1778188159,95264,0
7098,1778188663,2179593,0
2385,1778190447,2179347,0
3183,1778191028,1987940,0
6687,1778195221,2034967,0
5032,1778195392,2100260,2130355
5478,1778195679,1749417,0
3993,1778196397,2177352,0
1497,1778196582,1593279,0
4452,1778196798,1828777,0
7134,1778196927,2052923,0
7665,1778198381,1550750,0
3730,1778198530,1424124,2139164
2356,1778199127,2179029,2176054
6283,1778199679,2130313,2179922
1539,1778199687,2102310,0
2086,1778199823,2179877,1772681
2514,1778200432,2080999,0
7680,1778200728,2126186,0
2656,1778201060,1696964,0
6855,1778202371,2178916,0
3481,1778202667,2036604,2104018
5386,1778203856,2179510,2176663
7942,1778204152,2180102,2091224
1540,1778205412,2180082,2177146
3049,1778206720,145122,2178811
654,1778208915,1999316,0
1944,1778209157,2179389,0
3165,1778209934,2179370,0
7860,1778211198,95264,0
535,1778217029,2179945,1851914
1974,1778217608,2180199,0
8836,1778217652,1229744,2180221
1323,1778217732,2059063,0
261,1778218633,54,0
6319,1778218940,1922514,2179393
4833,1778219323,2126048,0
1516,1778219404,2180005,1186212
4497,1778219591,2179307,0
1645,1778220150,933357,2179769
858,1778221161,2179510,0
3250,1778221232,5795,2134403
7636,1778221432,891173,2018546
4840,1778221511,1169034,2110005
8272,1778222482,2136006,0
3475,1778224800,1099107,2084105
949,1778226071,2178662,0
3529,1778226358,1393257,2124021
7605,1778228321,2070356,0
3247,1778228605,934653,2134401
2451,1778228866,2013143,0
8728,1778231279,2179438,0
6846,1778232407,2179946,0
5754,1778232571,2179346,0
2494,1778232735,781658,1778867
5838,1778233567,1996908,0
3960,1778236652,2179820,0
5668,1778236844,1600593,2178915
598,1778239510,1909023,699115
6418,1778241062,247981,2179729
7710,1778241344,2178669,0
8412,1778242217,1718539,0
885,1778242912,1344786,0
595,1778243995,2013205,183045
7515,1778246205,2121004,0
1653,1778246205,2179816,0
255,1778246772,1314714,0
2412,1778249154,1724130,0
6310,1778251534,2098940,0
2065,1778251909,1936831,0
3445,1778252103,2178617,2029843
6289,1778252127,2124735,2179332
7329,1778253537,2133014,0
5112,1778253943,1097072,0
4351,1778254217,2022552,1645211
1242,1778255299,1896176,0
3908,1778256745,2179877,0
7456,1778257052,724297,2180012
6816,1778257270,862424,0
3718,1778258024,2127978,2129923
5107,1778258539,2036967,2135242
2880,1778259320,2179866,0
3580,1778260673,1893225,2175820
4597,1778260704,2082469,2017869
2593,1778263376,1946933,2115029
9358,1778263898,1911553,373287
3699,1778264011,1731373,0
1123,1778264313,2177104,1560058
2770,1778264748,2179775,2178583
3744,1778266073,1592617,0
3274,1778267470,1619606,2179905
2268,1778267645,2084332,0
8352,1778267821,2114981,0
1503,1778268320,1749417,0
586,1778268482,2179687,2173747
8164,1778268565,2053673,2180093
469,1778269611,2179945,301920
3571,1778272755,2179366,2136050
4624,1778272873,1415810,2038834
5658,1778273422,2179818,0
5325,1778273729,2179300,0
490,1778274242,2180082,0
8371,1778274484,2179584,2063287
3388,1778275491,8016,1440028
5529,1778275848,1687264,0
8896,1778276209,2179348,2180236
3867,1778276585,2027527,0
6345,1778277346,2141813,0
6396,1778278069,1359453,0
7522,1778278520,2172493,1990980
2232,1778279710,2179730,0
6294,1778280067,2112801,0
4368,1778280714,1749444,0
2913,1778281720,1810477,0
8524,1778282136,1747627,2180145
3126,1778283155,2134149,0
6573,1778284384,1592617,0
5298,1778285815,2179347,0
6074,1778288952,2091936,2043351
7522,1778290268,2179775,2172493
5505,1778290536,507321,0
7483,1778291750,2112596,2176349
5125,1778291939,1994330,2136090
4890,1778292031,2127978,0
4215,1778293235,2179389,0
4396,1778293554,2177746,0
9018,1778294437,1029569,0
8233,1778296960,828252,2072629
9441,1778297770,1029569,0
2862,1778299652,1783692,0
7009,1778300455,1998540,0
4122,1778301832,2179819,0
7714,1778302147,1608453,2064866
7287,1778302424,2113497,0
1174,1778302477,2145561,2123054
304,1778302621,2144307,2179524
1144,1778303235,189413,2081795
8577,1778303278,2115588,0
600,1778303663,1981490,0
3028,1778303825,2115949,1726840
8454,1778305689,1577430,0
3996,1778306830,2082469,0
1525,1778307944,2136430,2142653
7534,1778308071,2095314,2119635
1260,1778309856,2137113,0
6519,1778311740,1415810,0
1489,1778311819,2081223,1438065
5290,1778312724,2179687,2173799
8691,1778312809,38188,0
7528,1778314167,2091948,2173071
1599,1778314408,934653,2134401
2658,1778314800,1359453,0
3073,1778315050,34,1810435
756,1778316493,1982595,0
184,1778317425,2110378,265245
1746,1778317783,2084332,0
6217,1778318465,1995834,2179320
3162,1778319572,2179389,0
3516,1778320268,2179346,0
3885,1778321701,2176589,0
7248,1778322369,2179156,0
1224,1778323898,2179370,0
6270,1778324295,2179386,0
9403,1778324877,1854568,2179667
5049,1778324915,2179814,0
2019,1778326271,1393257,0
3519,1778327143,2127978,0
487,1778328147,2144307,1022078
7726,1778328469,2179568,2173813
265,1778329005,2129190,2070726
8247,1778329153,2176055,0
1545,1778329502,1992690,0
651,1778329880,1994769,0
1860,1778330784,2097777,0
7924,1778330811,1942526,2054470
6762,1778331288,2179979,0
2038,1778331742,2179802,0
244,1778332733,2179831,1785814
244,1778332734,2179831,2179831
3277,1778332960,1227210,2179906
7504,1778333506,8934,2180018
7890,1778334658,2175666,0
2056,1778336210,933357,2101531
4696,1778336553,1636428,2069901
6613,1778337032,2179838,2131994
8985,1778337829,202835,0
3283,1778337842,2124735,2179908
3283,1778337850,1722419,2124735
2353,1778338038,1097072,1964855
1797,1778338676,186634,0
2919,1778339212,1727458,0
6833,1778339421,1577430,0
7260,1778340254,1486,0
5281,1778340365,1864618,2173573
7758,1778341033,2178617,0
7176,1778341231,384620,0
4400,1778341723,1999316,0
2353,1778342839,1320170,1097072
7641,1778343059,2128231,0
6813,1778345129,2030750,0
4224,1778345349,2179844,0
1857,1778345466,2126990,0
178,1778345551,2179523,28243
8374,1778345700,1793379,2180125
3847,1778346230,2170748,28228
3420,1778346435,2124293,0
6265,1778347370,1828777,2135935
3502,1778348195,2102750,2014236
4987,1778348280,2179945,2127652
957,1778348376,2179820,0
5431,1778348467,1566793,2177245
7663,1778349571,2116739,2180038
9765,1778350273,2178662,0
3238,1778350336,2010115,2132272
2848,1778350740,2173438,2179747
8965,1778351020,1498879,2180259
7522,1778351244,2172493,2179775
7306,1778352439,1169034,0
8190,1778352511,2179827,0
4266,1778353145,240304,0
7614,1778354342,2025956,0
6338,1778354768,1359453,0
7926,1778355241,264488,0
4702,1778355528,2178766,2072440
9385,1778356243,2179819,2179500
3673,1778356581,49616,1646350
2803,1778356783,2172216,2179775
8476,1778357001,1636428,2176921
3796,1778357520,2179516,0
253,1778357553,2077224,1985825
868,1778359398,1961278,2060580
1312,1778360118,1806454,1052122
4794,1778360207,1762817,0
3648,1778360650,1606106,0
4017,1778360969,371560,0
7954,1778361929,5331,0
1737,1778362132,1893225,0
1119,1778362609,2179817,0
7998,1778362701,2179584,0
8481,1778363479,2175236,0
3478,1778365800,1099107,2178582
1561,1778366229,2136430,2178111
5764,1778366292,2172761,2179399
2631,1778366485,1749417,0
7632,1778367234,2173719,0
5494,1778367482,1584104,2177761
4515,1778368417,1592344,0
7756,1778369132,2179627,10174
7051,1778369238,5112,2179964
2058,1778369977,2179873,0
8404,1778370332,1608453,2136272
578,1778370695,2055885,0
7218,1778371230,2083232,0
4105,1778372089,1531809,1024499
9397,1778372980,1833730,1551285
2100,1778373222,2179730,0
8992,1778373811,492721,2180267
8752,1778375017,2113102,860538
8839,1778375670,2048251,2180222
9394,1778376230,2060287,2178153
9036,1778376245,2179847,0
6753,1778377874,2133216,0
2358,1778378655,1843102,0
8278,1778379108,2110410,2180104
9343,1778379169,1695345,2178152
9651,1778379267,1029569,0
7600,1778379358,2117706,2180025
7780,1778379851,2091936,486714
8635,1778379972,2060287,2180180
4372,1778380964,1995173,1679379
580,1778385284,2180189,2133014
6615,1778389751,2180189,0
7959,1778391939,1437765,0
3687,1778392093,1630138,0
8469,1778392109,2177820,0
2889,1778392842,327309,0
766,1778394093,2129732,2130339
6738,1778395127,2133518,0
565,1778395210,2179945,2070356
7743,1778395312,1483240,0
4482,1778396072,1941136,0
7773,1778396458,4675,0
3463,1778397758,2129190,2079653
1713,1778399402,1451906,0
7594,1778402996,1911553,2180034
3244,1778403240,373602,2134397
4573,1778404574,2466,2002602
8161,1778404903,1390210,2180094
7221,1778405494,1994330,0
861,1778406726,776487,0
2116,1778407432,2042518,2176594
5434,1778407737,1636428,0
9379,1778407863,2110410,2179404
9400,1778407937,1888291,2179501
3577,1778408657,1370301,2174392
7215,1778408764,2144474,0
5121,1778409219,193545,0
2559,1778409806,2045489,0
3012,1778409874,1566793,0
4837,1778410814,2179487,2109652
3913,1778411188,2173851,219202
4171,1778411351,2179565,1359622
9078,1778411937,1227210,0
2991,1778412941,2179869,0
9361,1778412959,2133052,2178143
529,1778413563,1643348,1721928
8043,1778414675,2179156,0
6879,1778415873,2113102,0
9346,1778415910,1918947,0
2985,1778416281,2034053,0
3228,1778416448,2180122,0
7914,1778416837,891173,0
7582,1778417045,1854568,2134589
5667,1778417171,2179844,0
9471,1778417672,2081698,0
472,1778418048,2116739,550454
7602,1778418437,2179807,0
562,1778418497,932000,0
8556,1778418512,2179828,0
3789,1778418951,1595726,0
8899,1778419919,1833730,2180237
7978,1778420792,49616,2180075
384,1778420864,2179300,0
6370,1778420911,1998540,2135880
7383,1778421232,2129178,0
720,1778421546,1689716,0
3189,1778422124,934653,2134401
1977,1778422747,2179384,0
1531,1778425278,689953,0
6547,1778426880,371560,2179504
7555,1778427071,2106101,0
514,1778427798,2144307,1550162
7491,1778427845,2179802,0
2620,1778428071,828973,1706374
1410,1778428140,2011248,0
2068,1778428262,1749963,2070095
9482,1778428542,1912482,0
8970,1778428681,70135,0
1267,1778428751,1299883,0
5788,1778429265,1622715,2179431
4860,1778430186,2059063,0
1895,1778430229,1594692,0
7296,1778431091,1486,0
4008,1778431644,2090977,0
6040,1778431802,2178669,2179891
6912,1778431959,804111,0
2184,1778432544,2178872,0
1237,1778433000,189413,2177394
3856,1778435090,5331,78736
9601,1778435343,1886945,1317558
3666,1778435817,2179307,0
6006,1778436255,2083788,0
6292,1778436446,2061432,2135804
7720,1778436798,2077224,2103700
6393,1778436966,2179979,0
850,1778437682,2170746,1510598
2976,1778437779,2180190,0
1501,1778438712,1633426,1949840
6195,1778438957,2130313,0
2925,1778441152,2013143,0
7438,1778441342,2180102,2177861
7143,1778441839,1995173,0
7440,1778441970,724297,0
7413,1778442029,1486,0
3265,1778442138,1715991,2179900
7908,1778442454,2117483,0
7220,1778442486,2032066,0
5410,1778442723,2178766,2177041
588,1778442791,1618300,0
7395,1778443515,2179868,0
8362,1778443694,1636428,0
8121,1778445841,967045,0
481,1778445925,2175064,0
2946,1778446662,1403863,0
7396,1778447474,2179684,2135483
7704,1778447858,2180062,0
7284,1778448521,2179926,0
8902,1778448770,2115949,2178082
8364,1778448895,2145626,0
8238,1778448946,506610,0
7839,1778449174,1811741,0
7728,1778450379,2174472,0
9439,1778450470,2178647,2178607
498,1778451179,2010115,0
8943,1778451496,1280418,0
3466,1778452011,2179523,2178936
6234,1778452545,87568,0
6150,1778452773,2133518,0
4404,1778453086,2180191,0
268,1778453597,1420391,2083572
4605,1778454690,1586763,0
3273,1778454954,2027527,0
5965,1778455015,2136430,2179789
2029,1778455254,2175666,288563
7672,1778455531,2178392,301920
6339,1778455794,2144292,0
2644,1778456266,904592,1910557
7468,1778456454,2179687,2179275
1587,1778456505,1922514,0
8443,1778456821,1854568,2180136
7179,1778458098,1249591,0
8763,1778458562,1227210,0
2618,1778458685,2179869,0
1041,1778459335,2140679,0
5187,1778459417,701464,0
1854,1778459640,929857,0
5772,1778459896,1587053,0
7975,1778460114,1888291,2180074
2784,1778461137,1099107,0
559,1778461434,2179945,2056849
5671,1778461531,1938559,2178922
2244,1778461788,2179307,0
8509,1778461845,1498879,2132796
3585,1778462027,2179511,0
7429,1778464215,1474935,2176055
2059,1778464986,975475,2119597
633,1778465195,2179307,0
3738,1778466210,2177975,0
1147,1778475308,150754,2095097
1147,1778475308,150754,150754
3327,1778476396,2179853,0
1785,1778477064,2036604,0
2871,1778477554,2179384,0
8929,1778478082,1833730,2180245
7509,1778479170,2144307,0
5889,1778479240,1863997,0
319,1778481777,644,1184145
1663,1778482380,1390210,1897732
4536,1778483133,2128900,0
5190,1778484007,2179824,0
7782,1778484377,1227210,0
3280,1778484925,2178640,2179907
2770,1778485028,2115588,2179775
3952,1778485398,2091948,340120
4110,1778485692,1393257,0
2607,1778486680,35585,0
6876,1778487485,5112,0
1554,1778487741,1638669,0
2848,1778487930,2173262,2173438
7833,1778488686,2114999,0
7747,1778489043,2178647,1410480
3621,1778489058,2179859,0
6664,1778489205,1643348,923713
7903,1778489911,1643348,9014
4539,1778489922,2142229,0
6264,1778489961,1359453,0
7239,1778491323,1945137,0
8568,1778491440,940005,0
1359,1778491495,327309,0
6238,1778492193,1995172,2179321
5226,1778492242,2137113,0
5073,1778492352,2135867,0
8905,1778493409,2179483,2180239
7965,1778493434,2133112,0
1042,1778493477,754062,2173438
9001,1778494391,2179831,2036386
6861,1778495879,13667,0
619,1778496607,2022552,2078678
6534,1778496696,2179945,1851914
9015,1778496990,10902,0
7206,1778497824,2054225,0
6513,1778498200,1420391,0
6156,1778499473,1995834,0
8409,1778499691,2106101,0
9376,1778499857,2179348,2179405
6414,1778500030,2142247,0
5277,1778500571,2178785,0
5103,1778501187,1833730,0
7012,1778501611,1998599,2060139
7530,1778501649,2173766,0
8841,1778501752,8016,0
525,1778501757,2177746,0
4275,1778502182,2174905,0
540,1778502353,2180201,0
1989,1778506103,1989696,0
1155,1778506891,1403863,0
1159,1778507553,189413,2123585
6144,1778507884,2134821,0
5316,1778508370,2179811,0
7118,1778509250,2052583,0
6801,1778509435,2179953,0
5235,1778510157,1672154,0
499,1778510820,2176612,1433093
2716,1778511035,2180102,2177778
3081,1778511720,1031,0
3561,1778512117,1405084,0
4108,1778512428,2172838,1036840
7866,1778512535,2179986,0
8940,1778512895,70135,0
1105,1778513488,2176008,2177356
2601,1778513668,1571842,0
9675,1778514010,2180249,0
963,1778514511,2177105,0
7083,1778515129,2175174,0
9474,1778515784,2073786,0
6505,1778516121,2179564,2179162
8457,1778516517,2180085,0
5346,1778517737,2179487,0
553,1778517845,2180188,1986521
5902,1778517997,2180041,0
6882,1778518829,2071214,0
2973,1778519045,266664,0
2191,1778519800,14895,2172334
553,1778521518,2179584,2180188
5017,1778521635,2145561,2129889
5910,1778522153,1415810,0
546,1778522495,1233834,0
7524,1778522781,2133216,0
961,1778523153,2091946,908754
7935,1778523164,2091946,0
553,1778523910,1169034,2179584
6645,1778527036,34,0
7521,1778528175,2179687,0
4096,1778528534,1854568,0
2185,1778529558,1790251,2134023
1683,1778529898,2180122,0
4350,1778530947,2179348,0
8626,1778531420,2098940,2180178
6732,1778532359,862424,0
843,1778532460,2180112,0
1062,1778533092,2013205,0
5150,1778533340,1530959,0
771,1778533782,943792,0
8731,1778534814,2180036,1918947
484,1778534956,1643348,883040
3745,1778535004,1854680,2141578
7950,1778535402,2091936,0
7081,1778535947,2132363,2031095
1519,1778535983,786529,2132461
5416,1778536220,2179465,0
1504,1778536745,1673222,2018978
7842,1778537645,1132628,0
6376,1778538160,1995834,0
8044,1778538164,2179870,477281
7045,1778538423,2179979,0
1794,1778538605,240304,0
7372,1778539218,311533,0
8311,1778540215,492721,2180111
7929,1778540622,2132703,0
1129,1778540680,2174198,1618300
6201,1778540815,1995834,0
2701,1778542111,2173851,2095168
1383,1778542721,1922514,0
3717,1778543081,2179441,0
4210,1778544065,2078371,1469003
7092,1778544448,2124115,0
7722,1778544763,2124403,0
7897,1778546681,1498879,1897998
6939,1778547018,87568,0
9375,1778547487,2092837,0
8856,1778548351,95264,0
6334,1778548520,2135878,2135905
4588,1778548826,2145582,2010773
796,1778549336,1600593,2177662
2625,1778550310,1403863,0
8037,1778550684,2088603,0
2364,1778551380,2145156,0
5101,1778552727,2179605,2134962
1353,1778553004,2179825,0
4099,1778554697,1762371,1019205
8091,1778556436,2180133,0
8466,1778557808,1718539,0
7386,1778557862,2113497,0
7527,1778560510,934653,0
5461,1778560941,1390210,2177696
964,1778561395,189413,1954359
1017,1778561521,449420,0
4384,1778561975,1021247,1701431
7536,1778562157,2083885,0
4398,1778562850,1415810,0
3367,1778564039,2179516,488498
499,1778564586,2177582,2176612
1210,1778565380,2145316,2176099
5589,1778565934,2180201,0
4891,1778566409,2129190,2117033
3298,1778566695,1722419,2179913
8202,1778568718,10902,0
7041,1778569039,34,0
3505,1778569393,2179568,2113552
1828,1778570400,1229744,443007
6030,1778570656,2179487,0
5164,1778570780,553065,2140679
8392,1778571098,486017,2179879
4983,1778571494,1915106,0
3649,1778571649,1617877,1495490
462,1778573060,2179815,0
1377,1778573211,1922514,0
1186,1778573975,2126048,2140423
8680,1778574465,2175103,1912482
8897,1778575189,2144474,0
1837,1778576237,848882,1628375
2208,1778576313,1474935,0
4680,1778576885,1592344,0
8343,1778576925,95264,0
16,1778577142,1849850,2134286
7925,1778578192,2177779,0
4377,1778579114,327309,0
5700,1778580429,1499631,0
1930,1778580640,1310137,2178235
8304,1778580711,2073786,0
7494,1778581017,2126119,0
8505,1778581050,70135,0
1918,1778581770,2179844,254547
4812,1778581771,1344786,0
9150,1778582309,3138,0
1231,1778583178,2145267,2177144
2635,1778583600,2036604,2144766
9645,1778583783,2180102,0
3643,1778583985,1474935,1530959
5609,1778584405,2179441,0
663,1778585005,2179853,0
5164,1778585077,1600593,553065
3268,1778585175,116702,2179902
4270,1778585315,2177352,1579889
5808,1778585392,137431,0
7945,1778585523,2134771,2139864
4662,1778585767,49616,0
5136,1778586057,277740,0
7204,1778586619,1502481,1203157
681,1778587200,1843102,0
6759,1778587310,2179868,0
7312,1778588082,2030750,2127650
3652,1778588757,1617877,2134149
2076,1778588847,944051,0
1804,1778589066,2043077,1994337
3874,1778589405,1107872,111520
6531,1778590383,34,0
1012,1778590410,2075467,2114237
6147,1778591246,2179824,0
5722,1778591503,2136699,0
4554,1778593362,1321682,0
8208,1778594677,1718539,0
9165,1778594685,2091948,0
2182,1778594771,1790251,2133866
3457,1778595085,2115680,2064641
1221,1778595591,1964159,0
2733,1778597086,2179818,0
5041,1778597178,2084142,2130978
3457,1778597429,1021247,2115680
3457,1778597429,1021247,1021247
1911,1778598572,373602,0
6478,1778598899,2061432,2135877
3652,1778598961,2122269,1617877
8106,1778599353,813,0
7161,1778599762,1549959,0
2721,1778600152,1499631,0
1840,1778600882,2110410,2062177
7059,1778601283,2179945,0
594,1778601439,2177104,0
1245,1778601535,2178901,0
8709,1778601950,2179749,0
4965,1778602693,2179346,0
2814,1778602773,2178771,0
3391,1778602809,2179510,1653196
4081,1778603044,2124681,912799
9355,1778603577,2179517,2124243
8973,1778603654,2179847,0
4545,1778604102,2180190,0
3646,1778604108,2100260,2036723
7944,1778605320,2177776,0
678,1778605416,1586763,0
2571,1778606070,2179386,0
1194,1778606205,2177629,0
1831,1778606265,553065,584939
7983,1778606339,1998599,0
553,1778606637,2179584,1169034
7956,1778606899,2073786,0
9223,1778607718,2142088,1456594
3874,1778608041,2083507,1107872
3874,1778608085,1107872,2083507
3655,1778609161,1827900,141431
5707,1778609338,2001043,0
5626,1778611727,2180059,2178502
4552,1778612210,2098302,1977414
2463,1778612833,35585,0
3829,1778613197,1152489,8182
435,1778613812,2008454,0
3436,1778613814,1593279,433392
3852,1778614005,2118197,0
3222,1778614227,2175570,0
945,1778614585,2180241,0
1849,1778615047,1981490,2090921
6198,1778615136,1569593,0
1494,1778615185,1731373,0
2541,1778615284,1471835,0
6390,1778616268,2124735,0
66,1778616675,1597818,0
7748,1778617900,1178523,0
538,1778618195,1889044,1867763
2805,1778619171,2072047,0
3540,1778619403,2180191,0
2608,1778619496,2173804,0
5064,1778619496,1915106,0
3574,1778619641,2174202,2173649
5427,1778620664,992825,0
1362,1778621393,842480,0
2421,1778621957,2179816,0
1825,1778622593,553065,267903
7638,1778622897,2114730,0
8128,1778624266,1974873,2178618
3845,1778624391,2179873,0
4744,1778624962,2178777,2088472
8958,1778625959,2179682,0
4048,1778626793,2083507,821730
8211,1778627048,2179354,0
2151,1778627517,1193040,0
1114,1778627562,2145267,0
6330,1778628339,1922514,0
1629,1778629017,2174446,0
9874,1778629199,1951509,2180480
3033,1778629473,5795,0
8217,1778629486,2175236,0
4872,1778629781,2180246,0
2445,1778630435,2179853,0
5874,1778630971,1555525,0
2724,1778631117,2175357,0
2046,1778631445,2173392,0
543,1778634176,2045479,0
2118,1778634204,1577451,0
6424,1778634247,2144292,2177459
6612,1778634270,2123292,0
7138,1778634608,1483240,2130553
3126,1778635880,2042518,2134149
550,1778636849,1709291,1985704
3568,1778636969,1675808,58485
6981,1778638674,2179307,0
7107,1778640333,2179945,0
4642,1778640548,2025956,2045382
7552,1778640920,2179636,2180030
1209,1778640957,2179510,0
6705,1778641436,8934,0
4527,1778641650,2085111,0
4125,1778641771,186634,0
9996,1778642904,2014620,0
7131,1778643751,305463,0
8749,1778644092,2144971,131896
127,1778644915,2179605,2083885
7453,1778645077,2179943,2180011
7423,1778645159,2179606,2178763
133,1778645239,2180057,2112801
8917,1778645320,1107872,2180241
160,1778645495,2179957,2141470
4191,1778645538,1724130,0
7569,1778645676,347247,0
6660,1778647310,1265225,0
1219,1778648456,1856794,2176880
40,1778650044,2179609,9148
112,1778650648,2179954,1921862
8526,1778651364,2179838,0
1816,1778651531,2179870,2179552
3661,1778652470,373602,116702
8433,1778653320,2135237,0
2586,1778653350,189413,0
1834,1778653390,1107872,1600593
6462,1778653538,2179875,9148
6618,1778654613,2124735,0
3643,1778654677,2097219,1474935
3946,1778654679,2036967,321281
8922,1778655599,70135,0
1452,1778655787,1736828,0
4264,1778656603,2179959,1566793
5809,1778657450,1893225,2179477
1858,1778658328,553065,2133052
5661,1778659909,1998540,0
7911,1778660195,2179488,0
4141,1778660395,247981,1165711
